Zahav,24,6,2011,Richardson,4.5,3,,Korean,2,22,4.227272511,0,2,3,5,12,2,1,2,0,0,0,0
Zahav,24,6,2012,Richardson,4.5,3,,Korean,8,64,4.25,1,0,10,24,29,8,3.375,2,1,0,2,3
Zahav,24,6,2013,Richardson,4.5,3,,Korean,15,101,4.217821598,0,8,10,35,48,14,3.285714388,2,4,1,2,5
Zahav,24,6,2014,Richardson,4.5,3,,Korean,30,169,4.467455387,0,7,13,43,106,16,4,1,1,1,7,6
Zahav,24,6,2015,Richardson,4.5,3,,Korean,44,194,4.381443501,4,8,18,44,120,32,4.34375,2,0,2,9,19
Zahav,24,6,2016,Richardson,4.5,3,,Korean,52,266,4.421052456,2,14,20,64,166,39,4.43589735,2,1,1,9,26
Zahav,24,6,2017,Richardson,4.5,3,,Korean,23,122,4.590163708,1,4,7,20,90,18,4.222222328,1,1,1,5,10
Tria,496,7,2010,Arlington,4.5,2,,Indian,0,3,4.333333492,0,0,0,2,1,0,0,0,0,0,0,0
Tria,496,7,2011,Arlington,4.5,2,,Indian,3,31,4.258064747,0,0,5,13,13,3,3,1,0,0,2,0
Tria,496,7,2012,Arlington,4.5,2,,Indian,11,44,4.568181992,0,0,2,15,27,4,3.5,0,0,3,0,1
Tria,496,7,2013,Arlington,4.5,2,,Indian,15,85,4.505882263,1,1,5,25,53,6,4.666666508,0,0,0,2,4
Tria,496,7,2014,Arlington,4.5,2,,Indian,15,72,4.541666508,0,1,0,30,41,14,4.357142925,0,0,1,7,6
Tria,496,7,2015,Arlington,4.5,2,,Indian,27,88,4.420454502,1,0,3,41,43,8,4.125,0,0,1,5,2
Tria,496,7,2016,Arlington,4.5,2,,Indian,22,80,4.474999905,1,1,5,25,48,13,4.461538315,0,0,0,7,6
Tria,496,7,2017,Arlington,4.5,2,,Indian,10,42,4.404761791,1,1,2,14,24,0,0,0,0,0,0,0
John’sRoastPork,27,7,2010,Allen,4.5,1,Pizza,Italian,2,7,5,0,0,0,0,7,0,0,0,0,0,0,0
John’sRoastPork,27,7,2011,Allen,4.5,1,Pizza,Italian,2,18,4.611111164,0,1,0,4,13,2,3,1,0,0,0,1
John’sRoastPork,27,7,2012,Allen,4.5,1,Pizza,Italian,4,41,4.560975552,0,1,1,13,26,7,4.571428776,0,0,0,3,4
John’sRoastPork,27,7,2013,Allen,4.5,1,Pizza,Italian,6,41,4.634146214,0,1,2,8,30,6,4.833333492,0,0,0,1,5
John’sRoastPork,27,7,2014,Allen,4.5,1,Pizza,Italian,17,80,4.462500095,2,3,4,18,53,10,3.900000095,2,0,0,3,5
John’sRoastPork,27,7,2015,Allen,4.5,1,Pizza,Italian,27,93,4.494623661,3,1,5,22,62,6,4.333333492,0,1,0,1,4
John’sRoastPork,27,7,2016,Allen,4.5,1,Pizza,Italian,15,71,4.619718075,0,1,5,14,51,12,4.333333492,1,1,0,1,9
John’sRoastPork,27,7,2017,Allen,4.5,1,Pizza,Italian,10,55,4.563636303,2,1,2,9,41,11,4.545454502,0,1,0,2,8
TheGoodKingTavern,9,1,2016,Arlington,4.5,2,Mediterranean,MiddleEastern,2,13,4.769230843,0,0,0,3,10,2,5,0,0,0,0,2
TheGoodKingTavern,9,1,2017,Arlington,4.5,2,Mediterranean,MiddleEastern,13,54,4.166666508,2,3,4,20,25,7,4.285714149,0,1,0,2,4
TheCreperie,2,7,2010,Richardson,4.5,1,,,1,2,4.5,0,0,0,1,1,0,0,0,0,0,0,0
TheCreperie,2,7,2011,Richardson,4.5,1,,,0,3,5,0,0,0,0,3,2,5,0,0,0,0,2
TheCreperie,2,7,2012,Richardson,4.5,1,,,0,6,4.666666508,0,0,1,0,5,0,0,0,0,0,0,0
TheCreperie,2,7,2013,Richardson,4.5,1,,,2,14,4.428571224,0,0,1,6,7,0,0,0,0,0,0,0
TheCreperie,2,7,2014,Richardson,4.5,1,,,4,24,4.583333492,0,1,1,5,17,1,5,0,0,0,0,1
TheCreperie,2,7,2015,Richardson,4.5,1,,,3,13,4.692307472,0,0,0,4,9,3,3.666666746,1,0,0,0,2
TheCreperie,2,7,2016,Richardson,4.5,1,,,3,11,4.363636494,1,0,0,3,7,2,3,1,0,0,0,1
TheCreperie,2,7,2017,Richardson,4.5,1,,,4,9,4.777777672,0,0,1,0,8,2,5,0,0,0,0,2
NanZhouHandDrawnNoodleHouse,249,7,2010,Dallas,4,1,Cajun/Creole,,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
NanZhouHandDrawnNoodleHouse,249,7,2011,Dallas,4,1,Cajun/Creole,,3,28,4.321428776,0,0,3,13,12,1,5,0,0,0,0,1
NanZhouHandDrawnNoodleHouse,249,7,2012,Dallas,4,1,Cajun/Creole,,9,60,4.366666794,0,3,1,27,29,5,4.199999809,0,0,1,2,2
NanZhouHandDrawnNoodleHouse,249,7,2013,Dallas,4,1,Cajun/Creole,,17,96,4.239583492,1,5,10,34,46,4,4,1,0,0,0,3
NanZhouHandDrawnNoodleHouse,249,7,2014,Dallas,4,1,Cajun/Creole,,31,138,4.289855003,3,4,12,50,69,9,4.222222328,0,0,1,5,3
NanZhouHandDrawnNoodleHouse,249,7,2015,Dallas,4,1,Cajun/Creole,,54,163,4.220859051,1,5,22,64,71,8,4.25,0,0,1,4,3
NanZhouHandDrawnNoodleHouse,249,7,2016,Dallas,4,1,Cajun/Creole,,67,190,4.099999905,5,9,22,80,74,12,3.833333254,1,1,0,7,3
NanZhouHandDrawnNoodleHouse,249,7,2017,Dallas,4,1,Cajun/Creole,,16,96,3.958333254,5,1,21,35,34,4,3,2,0,0,0,2
Luke’sLobster,46,1,2016,Allen,4.5,2,Barbeque,Hawaiian,77,181,4.325966835,1,7,15,67,91,14,4.214285851,1,0,0,7,6
Luke’sLobster,46,1,2017,Allen,4.5,2,Barbeque,Hawaiian,19,78,4.307692528,0,1,15,21,41,5,3.599999905,1,0,1,1,2
TacosDonMemo,38,6,2011,Arlington,4.5,1,Mediterranean,,0,6,4.833333492,0,0,0,1,5,0,0,0,0,0,0,0
TacosDonMemo,38,6,2012,Arlington,4.5,1,Mediterranean,,1,22,4.545454502,0,0,2,6,14,1,3,0,0,1,0,0
TacosDonMemo,38,6,2013,Arlington,4.5,1,Mediterranean,,7,25,4.480000019,0,0,2,9,14,1,4,0,0,0,1,0
TacosDonMemo,38,6,2014,Arlington,4.5,1,Mediterranean,,7,21,4.333333492,0,1,1,9,10,2,4.5,0,0,0,1,1
TacosDonMemo,38,6,2015,Arlington,4.5,1,Mediterranean,,4,17,4.647058964,0,1,1,1,14,6,4.5,0,0,1,1,4
TacosDonMemo,38,6,2016,Arlington,4.5,1,Mediterranean,,4,23,4.521739006,0,2,0,5,16,2,5,0,0,0,0,2
TacosDonMemo,38,6,2017,Arlington,4.5,1,Mediterranean,,1,7,4.714285851,0,0,0,2,5,2,3.5,0,0,1,1,0
MilesTable,220,1,2016,Allen,4.5,2,Cajun/Creole,,32,90,4.333333492,0,1,9,39,41,5,4.800000191,0,0,0,1,4
MilesTable,220,1,2017,Allen,4.5,2,Cajun/Creole,,8,40,4.425000191,0,0,4,15,21,5,4.400000095,0,1,0,0,4
GlobalCrepes&amp;LocalShakes,193,1,2016,Arlington,5,1,,Mexican,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0
GlobalCrepes&amp;LocalShakes,193,1,2017,Arlington,5,1,,Mexican,4,27,4.85185194,0,0,1,2,24,1,5,0,0,0,0,1
KhmerKitchen,10,2,2015,Austin,4.5,1,Pizza,Italian,1,21,4.761904716,0,0,2,1,18,3,5,0,0,0,0,3
KhmerKitchen,10,2,2016,Austin,4.5,1,Pizza,Italian,17,69,4.449275494,2,1,6,15,45,4,4,0,1,0,1,2
KhmerKitchen,10,2,2017,Austin,4.5,1,Pizza,Italian,4,47,4.680850983,0,0,3,9,35,0,0,0,0,0,0,0
Morimoto,48,9,2008,Richardson,4.5,4,Burgers,American(New),1,7,4.571428776,0,0,0,3,4,0,0,0,0,0,0,0
Morimoto,48,9,2009,Richardson,4.5,4,Burgers,American(New),0,20,4.599999905,0,0,2,4,14,1,3,0,0,1,0,0
Morimoto,48,9,2010,Richardson,4.5,4,Burgers,American(New),5,44,4.227272511,0,4,4,14,22,3,2,2,0,0,1,0
Morimoto,48,9,2011,Richardson,4.5,4,Burgers,American(New),8,62,4.193548203,0,4,9,20,29,1,4,0,0,0,1,0
Morimoto,48,9,2012,Richardson,4.5,4,Burgers,American(New),16,117,4.264957428,3,10,6,32,66,14,3.857142925,1,2,1,4,6
Morimoto,48,9,2013,Richardson,4.5,4,Burgers,American(New),28,158,4.303797245,2,8,15,48,85,17,4.352941036,0,0,4,3,10
Morimoto,48,9,2014,Richardson,4.5,4,Burgers,American(New),37,185,4.30810833,2,8,23,50,102,29,4.172413826,1,2,2,10,14
Morimoto,48,9,2015,Richardson,4.5,4,Burgers,American(New),29,138,4.181159496,3,8,19,39,69,20,3.950000048,1,3,2,4,10
Morimoto,48,9,2016,Richardson,4.5,4,Burgers,American(New),36,180,4.211111069,6,8,23,48,95,18,4.666666508,0,0,2,2,14
Morimoto,48,9,2017,Richardson,4.5,4,Burgers,American(New),17,71,4.394366264,1,2,8,17,43,10,3.799999952,2,0,1,2,5
Amada,18,8,2009,Allen,4.5,3,Sandwiches,American(New),1,9,4.222222328,0,0,0,7,2,0,0,0,0,0,0,0
Amada,18,8,2010,Allen,4.5,3,Sandwiches,American(New),2,21,4.619047642,0,0,1,6,14,2,5,0,0,0,0,2
Amada,18,8,2011,Allen,4.5,3,Sandwiches,American(New),10,61,4.426229477,1,1,5,18,36,6,4.5,0,0,1,1,4
Amada,18,8,2012,Allen,4.5,3,Sandwiches,American(New),11,104,4.317307472,3,6,7,27,61,15,4.400000095,0,2,0,3,10
Amada,18,8,2013,Allen,4.5,3,Sandwiches,American(New),40,189,4.269841194,3,8,16,70,92,27,4.333333492,1,0,1,12,13
Amada,18,8,2014,Allen,4.5,3,Sandwiches,American(New),37,212,4.226415157,3,13,23,67,106,25,4.159999847,2,2,1,5,15
Amada,18,8,2015,Allen,4.5,3,Sandwiches,American(New),57,215,4.251163006,3,14,20,67,111,26,3.961538553,2,3,1,8,12
Amada,18,8,2016,Allen,4.5,3,Sandwiches,American(New),59,251,4.235059738,6,15,27,69,134,27,4.222222328,2,1,0,10,14
Amada,18,8,2017,Allen,4.5,3,Sandwiches,American(New),26,118,4.211864471,2,8,16,29,63,15,4,1,2,0,5,7
Vetri,340,9,2008,Arlington,4.5,4,,American(New),0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Vetri,340,9,2009,Arlington,4.5,4,,American(New),0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Vetri,340,9,2010,Arlington,4.5,4,,American(New),0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Vetri,340,9,2011,Arlington,4.5,4,,American(New),2,7,4.571428776,0,0,0,3,4,0,0,0,0,0,0,0
Vetri,340,9,2012,Arlington,4.5,4,,American(New),3,25,4.360000134,1,1,3,3,17,7,3.714285612,1,0,2,1,3
Vetri,340,9,2013,Arlington,4.5,4,,American(New),8,51,4.431372643,0,1,6,14,30,5,3.400000095,1,1,0,1,2
Vetri,340,9,2014,Arlington,4.5,4,,American(New),6,41,4.243902206,2,1,6,8,24,8,4.75,0,0,1,0,7
Vetri,340,9,2015,Arlington,4.5,4,,American(New),7,40,4.800000191,0,1,1,3,35,9,4.777777672,0,0,1,0,8
Vetri,340,9,2016,Arlington,4.5,4,,American(New),8,45,4.044444561,0,5,10,8,22,10,4.099999905,0,1,3,0,6
Vetri,340,9,2017,Arlington,4.5,4,,American(New),3,12,4.166666508,0,1,1,5,5,5,3.200000048,0,2,1,1,1
Hardena/WaroengSurabayaRestaurant,9,7,2010,Allen,4.5,1,,American(Traditional),0,3,4.666666508,0,0,0,1,2,0,0,0,0,0,0,0
Hardena/WaroengSurabayaRestaurant,9,7,2011,Allen,4.5,1,,American(Traditional),0,2,5,0,0,0,0,2,0,0,0,0,0,0,0
Hardena/WaroengSurabayaRestaurant,9,7,2012,Allen,4.5,1,,American(Traditional),1,9,4.777777672,0,0,0,2,7,1,5,0,0,0,0,1
Hardena/WaroengSurabayaRestaurant,9,7,2013,Allen,4.5,1,,American(Traditional),5,33,4.454545498,0,1,3,9,20,5,3.799999952,0,0,2,2,1
Hardena/WaroengSurabayaRestaurant,9,7,2014,Allen,4.5,1,,American(Traditional),2,27,4.592592716,0,0,0,11,16,5,4.199999809,0,1,0,1,3
Hardena/WaroengSurabayaRestaurant,9,7,2015,Allen,4.5,1,,American(Traditional),6,31,4.419354916,0,1,1,13,16,5,5,0,0,0,0,5
Hardena/WaroengSurabayaRestaurant,9,7,2016,Allen,4.5,1,,American(Traditional),5,23,4.217391491,1,1,1,9,11,2,4.5,0,0,0,1,1
Hardena/WaroengSurabayaRestaurant,9,7,2017,Allen,4.5,1,,American(Traditional),4,12,4.166666508,1,0,2,2,7,1,2,0,1,0,0,0
Talula’sGarden,196,3,2014,Houston,4.5,3,Coffee&Tea,American(Traditional),19,94,3.968085051,3,5,17,36,33,18,3.944444418,0,4,3,1,10
Talula’sGarden,196,3,2015,Houston,4.5,3,Coffee&Tea,American(Traditional),36,140,4.407142639,1,5,12,40,82,17,4.058823586,0,2,4,2,9
Talula’sGarden,196,3,2016,Houston,4.5,3,Coffee&Tea,American(Traditional),37,164,4.292683125,0,9,17,55,83,12,4.25,0,2,1,1,8
Talula’sGarden,196,3,2017,Houston,4.5,3,Coffee&Tea,American(Traditional),7,57,4.403508663,3,1,2,15,36,6,4.833333492,0,0,0,1,5
CafeConChocolate,8,6,2010,Arlington,4.5,1,,Thai,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0
CafeConChocolate,8,6,2011,Arlington,4.5,1,,Thai,1,5,4.199999809,0,0,0,4,1,0,0,0,0,0,0,0
CafeConChocolate,8,6,2012,Arlington,4.5,1,,Thai,0,7,4.571428776,0,0,0,3,4,2,5,0,0,0,0,2
CafeConChocolate,8,6,2013,Arlington,4.5,1,,Thai,0,18,4.5,0,0,2,5,11,0,0,0,0,0,0,0
CafeConChocolate,8,6,2014,Arlington,4.5,1,,Thai,3,16,4.5625,0,0,1,5,10,7,3.857142925,1,0,0,4,2
CafeConChocolate,8,6,2015,Arlington,4.5,1,,Thai,6,20,3.950000048,2,3,0,4,11,5,4.400000095,0,0,0,3,2
CafeConChocolate,8,6,2016,Arlington,4.5,1,,Thai,2,29,4.724137783,1,0,0,4,24,0,0,0,0,0,0,0
CafeConChocolate,8,6,2017,Arlington,4.5,1,,Thai,2,22,4.590909004,0,1,1,4,16,0,0,0,0,0,0,0
Fond,17,5,2012,Richardson,4.5,3,,Thai,1,14,4.357142925,0,2,0,3,9,4,3.75,1,0,0,1,2
Fond,17,5,2013,Richardson,4.5,3,,Thai,4,27,4.370370388,1,0,5,3,18,2,4,0,0,0,2,0
Fond,17,5,2014,Richardson,4.5,3,,Thai,4,34,4.5,1,1,2,6,24,4,5,0,0,0,0,4
Fond,17,5,2015,Richardson,4.5,3,,Thai,9,40,4.525000095,0,0,5,9,26,3,5,0,0,0,0,3
Fond,17,5,2016,Richardson,4.5,3,,Thai,9,47,4.255319118,1,3,2,18,23,4,4,0,1,0,1,2
Fond,17,5,2017,Richardson,4.5,3,,Thai,2,13,4.615384579,0,0,0,5,8,3,2.666666746,1,1,0,0,1
Monk’sCafé,264,9,2008,Allen,4,2,Pizza,Italian,1,2,4.5,0,0,0,1,1,0,0,0,0,0,0,0
Monk’sCafé,264,9,2009,Allen,4,2,Pizza,Italian,0,17,4.588235378,0,0,0,7,10,1,1,1,0,0,0,0
Monk’sCafé,264,9,2010,Allen,4,2,Pizza,Italian,4,50,4.019999981,0,4,8,21,17,0,0,0,0,0,0,0
Monk’sCafé,264,9,2011,Allen,4,2,Pizza,Italian,6,68,3.955882311,1,3,15,28,21,4,4.75,0,0,0,1,3
Monk’sCafé,264,9,2012,Allen,4,2,Pizza,Italian,15,124,3.967741966,2,12,24,36,50,6,3.333333254,1,1,1,1,2
Monk’sCafé,264,9,2013,Allen,4,2,Pizza,Italian,29,159,3.911949635,8,11,18,72,50,17,3.352941275,3,2,2,6,4
Monk’sCafé,264,9,2014,Allen,4,2,Pizza,Italian,33,175,3.908571482,8,15,16,82,54,16,3.0625,4,2,3,3,4
Monk’sCafé,264,9,2015,Allen,4,2,Pizza,Italian,59,167,3.904191732,5,12,29,69,52,21,3.047619104,5,3,3,6,4
Monk’sCafé,264,9,2016,Allen,4,2,Pizza,Italian,59,346,4.043352604,12,13,48,148,125,81,4.012345791,5,2,9,36,29
Monk’sCafé,264,9,2017,Allen,4,2,Pizza,Italian,27,198,4.050505161,7,11,25,77,78,38,4,1,2,5,18,12
SkyCafe,9,4,2013,Houston,4.5,1,,American(New),2,4,4,0,0,0,4,0,2,4.5,0,0,0,1,1
SkyCafe,9,4,2014,Houston,4.5,1,,American(New),1,18,4.333333492,0,0,1,10,7,2,5,0,0,0,0,2
SkyCafe,9,4,2015,Houston,4.5,1,,American(New),4,20,4.650000095,0,0,0,7,13,0,0,0,0,0,0,0
SkyCafe,9,4,2016,Houston,4.5,1,,American(New),4,26,4.423077106,1,0,0,11,14,4,3.5,0,2,0,0,2
SkyCafe,9,4,2017,Houston,4.5,1,,American(New),7,23,4.391304493,0,1,0,11,11,4,4,1,0,0,0,3
LittleFish,29,8,2009,Arlington,4.5,3,,,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
LittleFish,29,8,2010,Arlington,4.5,3,,,0,8,4.625,0,0,0,3,5,1,5,0,0,0,0,1
LittleFish,29,8,2011,Arlington,4.5,3,,,3,21,4.571428776,0,1,0,6,14,2,5,0,0,0,0,2
LittleFish,29,8,2012,Arlington,4.5,3,,,3,40,4.625,1,0,0,11,28,4,4.25,0,0,1,1,2
LittleFish,29,8,2013,Arlington,4.5,3,,,3,17,4,0,1,3,8,5,3,4.333333492,0,0,0,2,1
LittleFish,29,8,2014,Arlington,4.5,3,,,11,59,4.525423527,1,2,2,14,40,8,4.375,0,1,1,0,6
LittleFish,29,8,2015,Arlington,4.5,3,,,13,45,4.266666889,3,1,3,12,26,9,3.777777672,2,0,0,3,4
LittleFish,29,8,2016,Arlington,4.5,3,,,15,59,4.50847435,1,1,6,10,41,11,3.818181753,0,2,3,1,5
LittleFish,29,8,2017,Arlington,4.5,3,,,8,30,4.333333492,1,1,3,7,18,2,5,0,0,0,0,2
SoupKitchenCafe,28,3,2014,Richardson,4.5,1,FastFood,Korean,3,22,4.772727489,0,0,0,5,17,1,5,0,0,0,0,1
SoupKitchenCafe,28,3,2015,Richardson,4.5,1,FastFood,Korean,11,44,4.295454502,2,1,0,20,21,7,4.142857075,0,1,0,3,3
SoupKitchenCafe,28,3,2016,Richardson,4.5,1,FastFood,Korean,8,40,4.25,2,0,3,16,19,1,2,0,1,0,0,0
SoupKitchenCafe,28,3,2017,Richardson,4.5,1,FastFood,Korean,0,21,4.523809433,0,0,4,2,15,2,3.5,0,0,1,1,0
Honey’sSit-N-Eat,15,8,2009,Dallas,4,2,,Vietnamese,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0
Honey’sSit-N-Eat,15,8,2010,Dallas,4,2,,Vietnamese,0,8,4.5,0,0,1,2,5,0,0,0,0,0,0,0
Honey’sSit-N-Eat,15,8,2011,Dallas,4,2,,Vietnamese,7,82,4.329268456,0,5,5,30,42,8,4.125,0,1,0,4,3
Honey’sSit-N-Eat,15,8,2012,Dallas,4,2,,Vietnamese,13,128,4.3515625,2,5,8,44,69,14,4.071428776,1,1,0,6,6
Honey’sSit-N-Eat,15,8,2013,Dallas,4,2,,Vietnamese,20,153,4.084967136,5,5,28,49,66,10,3.799999952,1,1,1,3,4
Honey’sSit-N-Eat,15,8,2014,Dallas,4,2,,Vietnamese,30,149,4.127516747,2,7,21,59,60,16,3.625,2,1,3,5,5
Honey’sSit-N-Eat,15,8,2015,Dallas,4,2,,Vietnamese,31,131,4.167938709,4,2,18,51,56,27,3.370370388,5,3,3,9,7
Honey’sSit-N-Eat,15,8,2016,Dallas,4,2,,Vietnamese,28,142,4.091549397,4,8,14,61,55,28,3.178571463,7,3,3,8,7
Honey’sSit-N-Eat,15,8,2017,Dallas,4,2,,Vietnamese,10,56,4.375,1,1,7,14,33,7,3,2,1,1,1,2
PizzeriaBeddia,23,1,2016,Arlington,4.5,2,,American(Traditional),8,56,4.660714149,2,1,2,4,47,10,4.099999905,0,0,4,1,5
PizzeriaBeddia,23,1,2017,Arlington,4.5,2,,American(Traditional),5,21,4.523809433,0,1,3,1,16,5,3.599999905,1,0,1,1,2
Mama’sVegetarian,17,7,2010,Allen,4.5,1,Mediterranean,Moroccan,1,12,4.416666508,0,0,2,3,7,1,5,0,0,0,0,1
Mama’sVegetarian,17,7,2011,Allen,4.5,1,Mediterranean,Moroccan,0,11,3.909090996,1,1,1,3,5,1,5,0,0,0,0,1
Mama’sVegetarian,17,7,2012,Allen,4.5,1,Mediterranean,Moroccan,2,29,4.241379261,0,2,3,10,14,3,3.333333254,1,0,0,1,1
Mama’sVegetarian,17,7,2013,Allen,4.5,1,Mediterranean,Moroccan,8,54,4.425925732,0,1,5,18,30,4,4.5,0,0,0,2,2
Mama’sVegetarian,17,7,2014,Allen,4.5,1,Mediterranean,Moroccan,6,44,4.272727489,1,0,7,14,22,11,4.363636494,1,0,0,3,7
Mama’sVegetarian,17,7,2015,Allen,4.5,1,Mediterranean,Moroccan,23,59,4.474576473,1,1,1,22,34,10,4.599999905,0,0,0,4,6
Mama’sVegetarian,17,7,2016,Allen,4.5,1,Mediterranean,Moroccan,17,67,4.626865864,1,1,2,14,49,11,4.545454502,0,0,1,3,7
Mama’sVegetarian,17,7,2017,Allen,4.5,1,Mediterranean,Moroccan,6,32,4.53125,0,0,3,9,20,4,3.25,1,0,1,1,1
ModoMio,25,6,2011,Houston,4.5,3,Barbeque,American(Traditional),2,15,4.866666794,0,0,0,2,13,0,0,0,0,0,0,0
ModoMio,25,6,2012,Houston,4.5,3,Barbeque,American(Traditional),4,37,4.135135174,0,2,5,16,14,4,5,0,0,0,0,4
ModoMio,25,6,2013,Houston,4.5,3,Barbeque,American(Traditional),11,70,4.41428566,1,2,7,17,43,10,2.599999905,4,1,1,3,1
ModoMio,25,6,2014,Houston,4.5,3,Barbeque,American(Traditional),11,61,4.491803169,2,2,3,11,43,12,3.833333254,1,2,0,4,5
ModoMio,25,6,2015,Houston,4.5,3,Barbeque,American(Traditional),14,59,4.254237175,3,6,3,8,39,12,3,3,3,0,3,3
ModoMio,25,6,2016,Houston,4.5,3,Barbeque,American(Traditional),17,62,4.338709831,0,5,6,14,37,5,4.199999809,0,0,1,2,2
ModoMio,25,6,2017,Houston,4.5,3,Barbeque,American(Traditional),5,28,4.428571224,1,0,2,8,17,4,3.25,1,0,0,3,0
TommyDiNic’s,108,7,2010,Austin,4,1,,Mexican,0,2,4.5,0,0,0,1,1,0,0,0,0,0,0,0
TommyDiNic’s,108,7,2011,Austin,4,1,,Mexican,2,11,4.181818008,0,0,0,9,2,0,0,0,0,0,0,0
TommyDiNic’s,108,7,2012,Austin,4,1,,Mexican,7,45,4.577777863,0,0,3,13,29,5,4.599999905,0,0,0,2,3
TommyDiNic’s,108,7,2013,Austin,4,1,,Mexican,31,118,4.152542591,2,6,18,38,54,14,4.357142925,1,0,2,1,10
TommyDiNic’s,108,7,2014,Austin,4,1,,Mexican,53,192,4.166666508,2,12,32,52,94,12,4.083333492,1,0,1,5,5
TommyDiNic’s,108,7,2015,Austin,4,1,,Mexican,61,211,4.184834003,4,10,37,52,108,14,3.857142925,2,2,1,0,9
TommyDiNic’s,108,7,2016,Austin,4,1,,Mexican,56,212,4.122641563,4,16,29,64,99,6,3,2,0,1,2,1
TommyDiNic’s,108,7,2017,Austin,4,1,,Mexican,30,108,4.074074268,4,6,17,32,49,6,4.166666508,0,0,1,3,2
Nick’sOldOriginalRoastBeef,46,7,2010,Arlington,4.5,1,,,0,5,4.800000191,0,0,0,1,4,1,5,0,0,0,0,1
Nick’sOldOriginalRoastBeef,46,7,2011,Arlington,4.5,1,,,0,8,4.125,0,1,0,4,3,0,0,0,0,0,0,0
Nick’sOldOriginalRoastBeef,46,7,2012,Arlington,4.5,1,,,0,6,3.833333254,1,0,0,3,2,1,5,0,0,0,0,1
Nick’sOldOriginalRoastBeef,46,7,2013,Arlington,4.5,1,,,1,15,4.533333302,0,0,1,5,9,3,4.666666508,0,0,0,1,2
Nick’sOldOriginalRoastBeef,46,7,2014,Arlington,4.5,1,,,4,30,4.466666698,1,1,1,7,20,6,4.666666508,0,0,0,2,4
Nick’sOldOriginalRoastBeef,46,7,2015,Arlington,4.5,1,,,3,15,4.533333302,0,0,1,5,9,3,3.666666746,1,0,0,0,2
Nick’sOldOriginalRoastBeef,46,7,2016,Arlington,4.5,1,,,1,20,4.599999905,0,0,1,6,13,1,1,1,0,0,0,0
Nick’sOldOriginalRoastBeef,46,7,2017,Arlington,4.5,1,,,0,14,4.357142925,0,1,2,2,9,2,3,1,0,0,0,1
LosGallosMexicanTaqueria,17,4,2013,Houston,4.5,1,Sandwiches,American(New),0,17,4.470588207,0,0,1,7,9,2,5,0,0,0,0,2
LosGallosMexicanTaqueria,17,4,2014,Houston,4.5,1,Sandwiches,American(New),3,38,4.473684311,0,0,4,12,22,8,4.75,0,0,0,2,6
LosGallosMexicanTaqueria,17,4,2015,Houston,4.5,1,Sandwiches,American(New),3,33,4.515151501,0,3,2,3,25,5,3.599999905,1,1,0,0,3
LosGallosMexicanTaqueria,17,4,2016,Houston,4.5,1,Sandwiches,American(New),7,45,4.222222328,2,4,2,11,26,7,4.857142925,0,0,0,1,6
LosGallosMexicanTaqueria,17,4,2017,Houston,4.5,1,Sandwiches,American(New),4,31,4.451612949,1,1,0,10,19,3,4.333333492,0,0,1,0,2
Gennaro’sTomatoPie,122,1,2016,Richardson,4.5,2,Barbeque,American(Traditional),10,39,4.538461685,1,2,2,4,30,14,4.357142925,0,2,0,3,9
Gennaro’sTomatoPie,122,1,2017,Richardson,4.5,2,Barbeque,American(Traditional),0,6,5,0,0,0,0,6,1,5,0,0,0,0,1
Breezy’sCafe,28,1,2016,Allen,5,1,Burgers,American(New),0,6,5,0,0,0,0,6,0,0,0,0,0,0,0
Breezy’sCafe,28,1,2017,Allen,5,1,Burgers,American(New),2,21,4.809523582,0,0,0,4,17,3,5,0,0,0,0,3
Rybread,23,4,2013,Allen,4.5,1,,Thai,5,26,4.576922894,0,1,1,6,18,6,4.666666508,0,0,0,2,4
Rybread,23,4,2014,Allen,4.5,1,,Thai,7,47,4.510638237,0,2,1,15,29,8,4.125,1,0,1,1,5
Rybread,23,4,2015,Allen,4.5,1,,Thai,12,58,4.155172348,2,2,6,23,25,8,4.5,0,0,0,4,4
Rybread,23,4,2016,Allen,4.5,1,,Thai,9,51,4.333333492,0,1,5,21,24,2,3,1,0,0,0,1
Rybread,23,4,2017,Allen,4.5,1,,Thai,2,27,4,1,0,6,11,9,2,3.5,0,0,1,1,0
L’AngoloRistorante,139,8,2009,Allen,4.5,2,Tex-Mex,Mexican,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
L’AngoloRistorante,139,8,2010,Allen,4.5,2,Tex-Mex,Mexican,0,2,4.5,0,0,0,1,1,0,0,0,0,0,0,0
L’AngoloRistorante,139,8,2011,Allen,4.5,2,Tex-Mex,Mexican,0,4,4.75,0,0,0,1,3,0,0,0,0,0,0,0
L’AngoloRistorante,139,8,2012,Allen,4.5,2,Tex-Mex,Mexican,1,12,4.666666508,0,1,0,1,10,3,4,0,0,1,1,1
